Timestamp,,,,,,,,
3/12/2023 13:13:15,Amicus [Adastra],Jayce [Socially Awkward],Carl [Echo],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 13:14:12,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Carl [Echo],Asterion [Minotaur Hotel],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 13:16:25,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Gabriel [Burrows]
3/12/2023 13:21:15,Amicus [Adastra],,,,Jun [Tennis Ace],,Ranok [Far Beyond The World],
3/12/2023 13:22:14,Amicus [Adastra],Harold [Extracurricular Activities],Todd [The Smoke Room],,,Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 13:24:57,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 13:25:47,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 13:26:33,Shoichi [Tennis Ace],Jayce [Socially Awkward],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 13:32:09,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 13:37:33,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 13:44:53,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 13:45:44,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 13:48:28,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 13:52:29,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],,Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 13:52:30,Shoichi [Tennis Ace],Jayce [Socially Awkward],Carl [Echo],Dave [Password],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 13:54:57,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 13:57:07,Amicus [Adastra],Harold [Extracurricular Activities],,Asterion [Minotaur Hotel],Jun [Tennis Ace],Sidd [Temptation's Ballad],,Artemi [Temptation's Ballad]
3/12/2023 14:01:06,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 14:02:25,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Todd [The Smoke Room],Asterion [Minotaur Hotel],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 14:06:21,,,,,,,,Artemi [Temptation's Ballad]
3/12/2023 14:11:16,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 14:15:14,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 14:21:19,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 14:25:48,Amicus [Adastra],Harold [Extracurricular Activities],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 14:33:03,Amicus [Adastra],Jayce [Socially Awkward],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 14:34:20,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 14:35:54,Shoichi [Tennis Ace],Jayce [Socially Awkward],Carl [Echo],Asterion [Minotaur Hotel],Jun [Tennis Ace],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 14:40:42,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 14:42:25,Shoichi [Tennis Ace],Jayce [Socially Awkward],Carl [Echo],Dave [Password],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 14:47:53,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
