Timestamp,,
3/26/2023 9:50:11,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 9:50:24,Almond [Hearts of Amethyst],Gus [Cor]
3/26/2023 9:54:28,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 10:07:43,Tate [Lust Shards],Gus [Cor]
3/26/2023 10:17:11,Almond [Hearts of Amethyst],Gus [Cor]
3/26/2023 11:10:07,Almond [Hearts of Amethyst],Gus [Cor]
3/26/2023 12:23:58,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 12:24:22,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:00:02,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:04:53,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:05:01,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:05:12,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:05:20,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:05:59,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:06:03,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:07:41,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:08:06,Almond [Hearts of Amethyst],
3/26/2023 13:08:09,Tate [Lust Shards],Gus [Cor]
3/26/2023 13:09:19,Tate [Lust Shards],Gus [Cor]
3/26/2023 13:11:28,Almond [Hearts of Amethyst],Gus [Cor]
3/26/2023 13:13:34,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:15:14,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:15:27,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:16:26,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:19:29,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:23:24,Almond [Hearts of Amethyst],Gus [Cor]
3/26/2023 13:29:12,Almond [Hearts of Amethyst],Gus [Cor]
3/26/2023 13:30:31,Tate [Lust Shards],Gus [Cor]
3/26/2023 13:31:58,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:35:13,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:39:32,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:39:54,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:44:33,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:47:34,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:50:48,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:51:36,Almond [Hearts of Amethyst],Gus [Cor]
3/26/2023 13:53:24,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 13:55:47,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 13:56:14,Tate [Lust Shards],Gus [Cor]
3/26/2023 13:59:52,Tate [Lust Shards],Gus [Cor]
3/26/2023 14:00:36,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 14:03:34,Tate [Lust Shards],
3/26/2023 14:03:36,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 14:03:37,,Vic [Ocean Avenue]
3/26/2023 14:16:57,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 14:22:35,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 14:23:14,Tate [Lust Shards],Gus [Cor]
3/26/2023 14:25:31,Tate [Lust Shards],Gus [Cor]
3/26/2023 14:29:03,Tate [Lust Shards],Vic [Ocean Avenue]
3/26/2023 14:46:07,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 14:51:16,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 14:54:32,Tate [Lust Shards],Gus [Cor]
3/26/2023 14:55:52,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 15:03:24,Tate [Lust Shards],Gus [Cor]
3/26/2023 15:11:13,Tate [Lust Shards],Gus [Cor]
3/26/2023 15:27:13,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
3/26/2023 15:27:34,Almond [Hearts of Amethyst],Vic [Ocean Avenue]
